game_id,game_date,season,team_home,team_away,pts_home,fg_pct_home,3p_pct_home,ft_pct_home,ast_home,reb_home,pts_away,fg_pct_away,3p_pct_away,ft_pct_away,ast_away,reb_away,home_team_win,conf_home,div_home,conf_away,div_away,conf_match
11800046,2018-10-07,2018-19,Portland Trail Blazers,Utah Jazz,112,0.519,0.406,0.85,23,41,123,0.471,0.5,0.852,25,35,0,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21800476,2018-12-21,2018-19,Portland Trail Blazers,Utah Jazz,90,0.402,0.313,0.556,17,42,120,0.553,0.516,0.588,35,42,0,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21800763,2019-01-30,2018-19,Portland Trail Blazers,Utah Jazz,132,0.533,0.5,0.87,28,46,105,0.447,0.324,0.857,24,36,1,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21800241,2018-11-19,2018-19,Indiana Pacers,Utah Jazz,121,0.527,0.48,0.647,35,44,94,0.486,0.44,0.688,26,36,1,Eastern Conference,Central Division,Western Conference,Northwest Division,West at East
21801019,2019-03-13,2018-19,Phoenix Suns,Utah Jazz,97,0.439,0.368,0.783,21,35,114,0.467,0.364,0.72,30,52,0,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21801174,2019-04-03,2018-19,Phoenix Suns,Utah Jazz,97,0.462,0.238,0.615,21,31,118,0.571,0.5,0.778,30,45,0,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800308,2018-11-28,2018-19,Brooklyn Nets,Utah Jazz,91,0.349,0.367,0.714,11,48,101,0.476,0.321,0.667,17,48,0,Eastern Conference,Atlantic Division,Western Conference,Northwest Division,West at East
21800084,2018-10-28,2018-19,Dallas Mavericks,Utah Jazz,104,0.418,0.321,0.76,24,43,113,0.525,0.4,0.864,25,43,0,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800210,2018-11-14,2018-19,Dallas Mavericks,Utah Jazz,118,0.584,0.429,0.667,24,51,68,0.309,0.171,0.632,16,33,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800057,2018-10-24,2018-19,Houston Rockets,Utah Jazz,89,0.402,0.275,0.571,16,35,100,0.436,0.345,0.786,21,47,0,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800445,2018-12-17,2018-19,Houston Rockets,Utah Jazz,102,0.372,0.324,0.839,16,39,97,0.39,0.286,0.742,23,52,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
41800171,2019-04-14,2018-19,Houston Rockets,Utah Jazz,122,0.505,0.366,0.917,25,42,90,0.39,0.259,0.852,17,41,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
41800172,2019-04-17,2018-19,Houston Rockets,Utah Jazz,118,0.475,0.405,0.833,17,46,98,0.398,0.211,0.667,27,48,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
41800175,2019-04-24,2018-19,Houston Rockets,Utah Jazz,100,0.444,0.351,0.682,17,46,93,0.372,0.237,0.737,26,47,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800549,2019-01-01,2018-19,Toronto Raptors,Utah Jazz,122,0.549,0.35,0.714,18,45,116,0.433,0.281,0.793,23,43,1,Eastern Conference,Atlantic Division,Western Conference,Northwest Division,West at East
21800396,2018-12-10,2018-19,Oklahoma City Thunder,Utah Jazz,122,0.506,0.381,0.718,25,43,113,0.512,0.276,0.633,30,45,1,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21800881,2019-02-22,2018-19,Oklahoma City Thunder,Utah Jazz,148,0.466,0.409,0.8,29,43,147,0.495,0.45,0.806,33,61,1,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21800567,2019-01-04,2018-19,Cleveland Cavaliers,Utah Jazz,91,0.39,0.524,0.941,14,39,117,0.512,0.4,0.864,28,47,0,Eastern Conference,Central Division,Western Conference,Northwest Division,West at East
21800339,2018-12-02,2018-19,Miami Heat,Utah Jazz,102,0.396,0.419,0.708,20,50,100,0.438,0.333,0.733,21,50,1,Eastern Conference,Southeast Division,Western Conference,Northwest Division,West at East
21800075,2018-10-27,2018-19,New Orleans Pelicans,Utah Jazz,111,0.421,0.265,0.759,22,40,132,0.523,0.313,0.811,32,43,0,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800971,2019-03-06,2018-19,New Orleans Pelicans,Utah Jazz,104,0.461,0.375,0.65,17,41,114,0.523,0.267,0.636,31,45,0,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
11800079,2018-10-12,2018-19,Golden State Warriors,Los Angeles Lakers,105,0.398,0.313,0.735,25,40,119,0.533,0.529,0.732,29,50,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800500,2018-12-25,2018-19,Golden State Warriors,Los Angeles Lakers,101,0.409,0.25,0.762,28,37,127,0.553,0.394,0.741,27,49,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800782,2019-02-02,2018-19,Golden State Warriors,Los Angeles Lakers,115,0.473,0.324,0.947,31,44,101,0.438,0.259,0.588,23,49,1,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800430,2018-12-15,2018-19,Charlotte Hornets,Los Angeles Lakers,100,0.424,0.241,0.833,22,38,128,0.533,0.412,0.667,34,52,0,Eastern Conference,Southeast Division,Western Conference,Pacific Division,West at East
21800093,2018-10-29,2018-19,Minnesota Timberwolves,Los Angeles Lakers,124,0.429,0.483,0.867,26,51,120,0.471,0.364,0.667,24,48,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800585,2019-01-06,2018-19,Minnesota Timberwolves,Los Angeles Lakers,108,0.461,0.344,0.714,24,50,86,0.368,0.227,0.607,20,48,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800627,2019-01-11,2018-19,Utah Jazz,Los Angeles Lakers,113,0.396,0.357,0.688,24,65,95,0.359,0.185,0.667,14,55,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21801121,2019-03-27,2018-19,Utah Jazz,Los Angeles Lakers,115,0.494,0.313,0.639,33,54,100,0.381,0.333,0.708,21,40,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800814,2019-02-07,2018-19,Boston Celtics,Los Angeles Lakers,128,0.489,0.421,1.0,35,48,129,0.515,0.537,0.389,35,43,0,Eastern Conference,Atlantic Division,Western Conference,Pacific Division,West at East
21800848,2019-02-12,2018-19,Atlanta Hawks,Los Angeles Lakers,117,0.435,0.381,0.808,29,47,113,0.432,0.35,0.68,25,44,1,Eastern Conference,Southeast Division,Western Conference,Pacific Division,West at East
21801026,2019-03-15,2018-19,Detroit Pistons,Los Angeles Lakers,111,0.43,0.436,0.625,26,50,97,0.419,0.24,0.731,24,47,1,Eastern Conference,Central Division,Western Conference,Pacific Division,West at East
21800227,2018-11-17,2018-19,Orlando Magic,Los Angeles Lakers,130,0.538,0.344,0.826,28,41,117,0.478,0.333,0.84,22,41,1,Eastern Conference,Southeast Division,Western Conference,Pacific Division,West at East
21800384,2018-12-08,2018-19,Memphis Grizzlies,Los Angeles Lakers,88,0.405,0.2,0.778,17,36,111,0.443,0.4,0.75,27,57,0,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800904,2019-02-25,2018-19,Memphis Grizzlies,Los Angeles Lakers,110,0.441,0.25,0.826,20,57,105,0.449,0.37,0.75,25,46,1,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800183,2018-11-10,2018-19,Sacramento Kings,Los Angeles Lakers,86,0.348,0.24,0.8,11,50,101,0.414,0.316,0.412,23,59,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800514,2018-12-27,2018-19,Sacramento Kings,Los Angeles Lakers,117,0.446,0.345,0.81,25,48,116,0.511,0.4,0.696,25,46,1,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800835,2019-02-10,2018-19,Philadelphia 76ers,Los Angeles Lakers,143,0.577,0.5,0.864,33,42,120,0.516,0.37,0.737,31,43,1,Eastern Conference,Atlantic Division,Western Conference,Pacific Division,West at East
21801009,2019-03-12,2018-19,Chicago Bulls,Los Angeles Lakers,107,0.462,0.407,1.0,23,44,123,0.547,0.394,0.8,23,41,0,Eastern Conference,Central Division,Western Conference,Pacific Division,West at East
21801061,2019-03-19,2018-19,Milwaukee Bucks,Los Angeles Lakers,115,0.461,0.319,0.667,25,54,101,0.384,0.372,0.826,20,42,1,Eastern Conference,Central Division,Western Conference,Pacific Division,West at East
21800082,2018-10-27,2018-19,San Antonio Spurs,Los Angeles Lakers,110,0.484,0.188,0.792,20,49,106,0.477,0.394,0.611,19,42,1,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800375,2018-12-07,2018-19,San Antonio Spurs,Los Angeles Lakers,133,0.505,0.419,0.848,27,48,120,0.46,0.306,0.81,24,43,1,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800769,2019-01-31,2018-19,Los Angeles Clippers,Los Angeles Lakers,120,0.442,0.326,0.538,26,51,123,0.457,0.423,0.8,28,56,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21801192,2019-04-05,2018-19,Los Angeles Clippers,Los Angeles Lakers,117,0.44,0.345,0.871,29,45,122,0.448,0.438,0.815,28,55,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21801042,2019-03-17,2018-19,New York Knicks,Los Angeles Lakers,124,0.579,0.462,0.828,24,45,123,0.485,0.259,0.786,26,35,1,Eastern Conference,Atlantic Division,Western Conference,Pacific Division,West at East
21800439,2018-12-16,2018-19,Washington Wizards,Los Angeles Lakers,128,0.509,0.419,0.7,30,51,110,0.484,0.306,0.611,24,43,1,Eastern Conference,Southeast Division,Western Conference,Pacific Division,West at East
21800304,2018-11-27,2018-19,Denver Nuggets,Los Angeles Lakers,117,0.485,0.36,0.933,28,60,85,0.391,0.143,0.667,19,39,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800016,2018-10-18,2018-19,Portland Trail Blazers,Los Angeles Lakers,128,0.44,0.351,0.931,21,54,119,0.484,0.233,0.759,23,46,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800132,2018-11-03,2018-19,Portland Trail Blazers,Los Angeles Lakers,110,0.423,0.171,0.727,20,50,114,0.523,0.381,0.64,20,50,0,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800798,2019-02-05,2018-19,Indiana Pacers,Los Angeles Lakers,136,0.571,0.559,0.625,37,40,94,0.467,0.19,0.769,25,34,1,Eastern Conference,Central Division,Western Conference,Pacific Division,West at East
21800060,2018-10-24,2018-19,Phoenix Suns,Los Angeles Lakers,113,0.524,0.323,0.714,27,44,131,0.52,0.357,0.739,34,43,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800942,2019-03-02,2018-19,Phoenix Suns,Los Angeles Lakers,118,0.513,0.231,0.85,21,41,109,0.483,0.32,0.652,27,40,1,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800453,2018-12-18,2018-19,Brooklyn Nets,Los Angeles Lakers,115,0.484,0.412,0.684,27,40,110,0.467,0.325,0.565,21,48,1,Eastern Conference,Atlantic Division,Western Conference,Pacific Division,West at East
21800596,2019-01-07,2018-19,Dallas Mavericks,Los Angeles Lakers,97,0.419,0.267,0.708,12,52,107,0.436,0.276,0.63,28,44,0,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800416,2018-12-13,2018-19,Houston Rockets,Los Angeles Lakers,126,0.494,0.441,0.844,24,43,111,0.538,0.313,0.556,23,31,1,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800686,2019-01-19,2018-19,Houston Rockets,Los Angeles Lakers,138,0.42,0.368,0.806,23,39,134,0.521,0.27,0.8,27,56,1,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21801023,2019-03-14,2018-19,Toronto Raptors,Los Angeles Lakers,111,0.396,0.39,0.793,21,52,98,0.447,0.226,0.625,24,46,1,Eastern Conference,Atlantic Division,Western Conference,Pacific Division,West at East
21800670,2019-01-17,2018-19,Oklahoma City Thunder,Los Angeles Lakers,128,0.394,0.407,0.667,31,44,138,0.505,0.475,0.905,37,63,0,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21801161,2019-04-02,2018-19,Oklahoma City Thunder,Los Angeles Lakers,119,0.461,0.295,0.6,33,50,103,0.476,0.41,0.7,26,39,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800256,2018-11-21,2018-19,Cleveland Cavaliers,Los Angeles Lakers,105,0.382,0.382,0.933,18,46,109,0.513,0.36,0.714,23,51,0,Eastern Conference,Central Division,Western Conference,Pacific Division,West at East
21800235,2018-11-18,2018-19,Miami Heat,Los Angeles Lakers,97,0.402,0.406,0.737,20,48,113,0.442,0.407,0.857,16,50,0,Eastern Conference,Southeast Division,Western Conference,Pacific Division,West at East
21800887,2019-02-23,2018-19,New Orleans Pelicans,Los Angeles Lakers,128,0.521,0.375,0.813,31,41,115,0.543,0.345,0.654,33,39,1,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21801147,2019-03-31,2018-19,New Orleans Pelicans,Los Angeles Lakers,102,0.458,0.258,0.857,19,45,130,0.475,0.395,0.864,30,46,0,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800415,2018-12-12,2018-19,Golden State Warriors,Toronto Raptors,93,0.476,0.231,0.692,28,40,113,0.484,0.321,0.842,27,48,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
41800403,2019-06-05,2018-19,Golden State Warriors,Toronto Raptors,109,0.396,0.333,0.833,25,41,123,0.524,0.447,0.952,30,40,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
41800404,2019-06-07,2018-19,Golden State Warriors,Toronto Raptors,92,0.449,0.296,0.667,26,42,105,0.419,0.313,0.958,22,39,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
41800406,2019-06-13,2018-19,Golden State Warriors,Toronto Raptors,110,0.488,0.355,0.7,28,42,114,0.476,0.394,0.793,25,39,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21801180,2019-04-05,2018-19,Charlotte Hornets,Toronto Raptors,113,0.468,0.333,0.857,28,40,111,0.538,0.346,0.8,27,43,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21801214,2019-04-09,2018-19,Minnesota Timberwolves,Toronto Raptors,100,0.418,0.31,0.786,26,35,120,0.523,0.432,0.706,24,54,0,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
11800019,2018-10-02,2018-19,Utah Jazz,Toronto Raptors,105,0.434,0.419,0.714,25,53,90,0.354,0.185,0.708,11,52,1,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800146,2018-11-05,2018-19,Utah Jazz,Toronto Raptors,111,0.442,0.258,0.659,29,40,124,0.57,0.394,0.929,21,43,0,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800216,2018-11-16,2018-19,Boston Celtics,Toronto Raptors,123,0.528,0.346,0.833,25,46,116,0.433,0.276,0.828,20,43,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800658,2019-01-16,2018-19,Boston Celtics,Toronto Raptors,117,0.5,0.467,0.846,32,49,108,0.446,0.241,0.905,20,42,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800139,2018-11-04,2018-19,Los Angeles Lakers,Toronto Raptors,107,0.459,0.25,0.793,25,38,121,0.5,0.286,0.929,32,49,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800254,2018-11-21,2018-19,Atlanta Hawks,Toronto Raptors,108,0.452,0.278,0.778,24,34,124,0.533,0.379,0.739,33,55,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800813,2019-02-07,2018-19,Atlanta Hawks,Toronto Raptors,101,0.45,0.457,0.52,25,42,119,0.46,0.325,0.788,29,50,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800949,2019-03-03,2018-19,Detroit Pistons,Toronto Raptors,112,0.465,0.364,0.69,25,46,107,0.385,0.359,0.792,22,50,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21801044,2019-03-17,2018-19,Detroit Pistons,Toronto Raptors,110,0.47,0.296,0.889,23,44,107,0.476,0.5,0.786,25,38,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800248,2018-11-20,2018-19,Orlando Magic,Toronto Raptors,91,0.405,0.267,0.789,24,49,93,0.448,0.265,0.75,23,43,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800519,2018-12-28,2018-19,Orlando Magic,Toronto Raptors,116,0.473,0.346,0.864,29,60,87,0.295,0.353,0.792,18,41,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
41800113,2019-04-19,2018-19,Orlando Magic,Toronto Raptors,93,0.363,0.295,0.957,19,42,98,0.448,0.393,0.9,26,43,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
41800114,2019-04-21,2018-19,Orlando Magic,Toronto Raptors,85,0.42,0.212,0.769,20,34,107,0.533,0.393,0.889,23,45,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800303,2018-11-27,2018-19,Memphis Grizzlies,Toronto Raptors,114,0.506,0.345,0.857,27,35,122,0.609,0.545,0.714,25,31,0,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800161,2018-11-07,2018-19,Sacramento Kings,Toronto Raptors,105,0.477,0.348,0.722,27,31,114,0.461,0.306,0.913,17,53,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800481,2018-12-22,2018-19,Philadelphia 76ers,Toronto Raptors,126,0.541,0.333,0.743,33,53,101,0.389,0.25,0.895,17,41,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800800,2019-02-05,2018-19,Philadelphia 76ers,Toronto Raptors,107,0.443,0.292,0.927,20,34,119,0.461,0.355,0.813,27,42,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800213,2019-05-02,2018-19,Philadelphia 76ers,Toronto Raptors,116,0.512,0.435,0.87,29,45,95,0.422,0.259,0.783,15,35,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
